Store_ID,Advertising_Budget,Foot_Traffic,Seasonal_Factor,Sales
65,4898.468001836498,3235.8170787455388,0.9592229763778621,279219.80964813527
99,7968.724146501357,3091.033449002352,0.8715664576685704,419930.45178250177
47,8673.264594445085,1236.3080009460523,1.07645028134078,444938.6006448466
78,5874.8177639508385,1062.1391483328503,0.5830129978256793,305154.3238981889
3,7824.405628504533,620.0454317399264,1.7148074285619916,406452.0591428749
1,3762.14061875113,555.9151720726952,1.9762632276726158,194113.84110303418
5,4734.740938600704,4459.146960738583,1.7360439386549147,280169.76853775897
90,7414.999085951478,702.8998520242546,1.3324630022788222,379468.2496748999
14,4475.907935353276,3790.494994429608,0.9429229557244247,258306.2275246511
27,6296.544416430899,4423.932933102306,0.7965468328153709,358131.17833613977
9,2668.3550117426034,941.260318531059,1.04609430769499,143186.08277456867
79,6397.941834734482,2463.356407248579,1.5004542943223096,347978.308457409
15,8753.623365042042,4830.3634242842445,1.1705923333112354,482853.9200101841
90,8817.756758410831,4253.623972356133,1.901089730126729,483775.6764356132
42,7519.099656965857,2703.6681433603476,1.7813305144485987,394392.8527779917
77,7711.780411685135,3931.570007561988,0.6536009239443484,427618.84344052867
51,6021.347006356306,4250.199309942487,0.697287835828565,342556.60092837166
63,6262.012811492423,2066.121334349237,1.5143587779501662,343486.3098935861
96,2202.855232694662,4514.688125914824,0.8461525849705315,157215.55016620448
52,4994.73269579171,2617.1299385472057,1.6865448155176268,271910.2852679629
96,5056.986554977275,2875.1331360147346,1.3870372134895297,276409.6372406531
4,9626.480521009662,4998.68437019824,0.8447457916000249,534788.3185669718
94,4879.781763609604,4294.863347684726,1.2180301962208868,296163.48436552373
23,5944.083804124819,2127.9650259784103,1.10911443855055,326156.48213953385
15,5799.262593511922,546.5551841271498,1.809739038784107,289727.1730869681
43,6730.8554533989445,3317.783332072526,0.5482437124655755,370846.72224811313
29,7734.095481987063,3667.6104175764854,1.843765835700185,429384.7327373633
36,3025.3768855378494,3428.6121056452084,1.478124024319615,179144.79157717107
13,5758.519771885922,4855.380580234459,1.606307281322568,341987.8920517258
32,8433.259365844275,4383.369622994649,0.5039111950889505,462083.50703176344
71,5168.032424537603,2519.7426193129186,1.4423591510558484,282810.1545714071
59,3506.117917362157,782.8586936257143,1.382729245566539,184794.1906753105
86,6892.3816782066915,2642.264462758986,1.3058083345794498,376644.4678882696
28,8413.906562192107,3601.598089829104,1.6788002850588275,464706.60321248695
66,1568.262636346522,3234.694137021521,1.3338066445947578,109412.16814363703
42,7991.114350665044,2921.616804698982,1.7856457843397864,426730.8160081137
45,8394.83139665594,2609.685311068586,0.8489472296144576,443277.0705458182
62,5153.706348297461,1821.9284286232385,1.7089738834575496,280144.3177086121
57,9849.750911366207,1748.0604277608315,0.7689691592372085,515099.7226609422
6,8080.375066365782,2751.0416551661083,1.71967668795347,436345.17438721424
28,7962.963084060992,1222.7141589334205,1.9106952782428515,412106.38144750183
28,7730.547169708646,2033.084406086607,1.0035412134655761,408901.14593347267
44,2355.472928964466,1957.906736195448,1.2948294709702832,136459.83561797292
84,2955.077978077097,3142.097607128904,1.4874935343847215,178786.84997156868
30,5175.9111831798255,800.0703516336107,0.619207498781742,271189.9718774738
62,3376.0391496351926,4233.509061192928,1.2411210773061803,212706.73203572578
75,4737.168751006364,3030.7027117298094,1.04087746488237,265007.80983795825
92,8996.176989306286,3518.720063491709,1.8086834468769621,490854.419846911
89,8418.942026913423,3663.9225669174475,1.8150192780624892,454910.15304784884
62,6670.35890631984,1811.6786157914141,1.5511693093208552,352673.45424610644
97,8723.083548259932,2616.6720532318996,1.4835867118887474,456417.5091396168
1,8053.951501155243,4803.106801413503,1.6005326889137852,446319.74495168467
27,4860.864386568014,3950.173570985667,1.0489803515042107,282850.27798501827
62,2809.586368449506,4863.005938504334,1.1067788701259382,185849.51747933886
77,5627.809360084053,3858.144553158297,1.330557084333058,319092.271657504
3,7626.059942756951,1290.2006286883284,1.907042191046701,400652.7617678747
70,4927.776388566337,790.4114773010431,1.5859998111793439,253986.35237161763
72,7000.947188055075,3099.4764652384865,1.326483866744335,385806.66699927323
27,1848.9468366193928,2110.159758661743,1.6556195223450718,109976.50075444223
9,7732.042627342631,1739.560595621766,1.0563354683576376,406953.5260869179
62,8314.422579037559,4132.449483914379,1.5957000517165558,452363.8101618402
37,7361.54070202487,2151.469701868763,1.1160143724240505,388566.0300685029
97,9705.37228773729,1926.5043638043676,0.9194921105224791,507665.026493851
51,8439.868517145764,4324.944169260547,1.4145860712834386,465589.5709094273
44,9127.843550888845,4308.29301418907,1.5303163394752768,504492.67456774006
24,9402.139751118833,2103.649869897755,1.1889403417693463,494718.845500259
79,8212.131926864276,4246.2441544368485,1.3482510970332522,451796.66236029525
59,7068.329578058492,4328.503206496973,1.5410991122839353,403494.472654406
32,1051.4672322471035,2407.687407633498,1.6515650773362642,79162.07405814137
96,5192.431779008122,799.129085941272,1.8433572186246143,266763.10513883486
88,6140.460687601249,507.13090009853045,1.0318163093964923,313029.5375443958
52,3736.2724520319966,2854.8160830004776,1.9272158792788903,216201.81786174202
62,3862.9400221312485,2048.3397201666007,1.4559197151846313,214929.54388333135
58,9650.434741391486,4987.093523712647,1.6815528240484217,532020.1862467884
52,9025.397786824713,3975.849498322779,1.5496535652221575,493200.95361903444
12,8642.611049515337,3925.739553576856,0.8083575880226099,475498.7180467011
39,4654.106215354996,4798.592457293046,0.6071575745132425,282940.4864631261
2,1123.286953680231,4494.759790519944,1.5894296960271803,103387.47385938685
3,1722.0002181014265,1931.8436575537492,1.2665790016918648,105168.36798406186
56,3809.767313958433,1246.9424972174436,1.5533200526124868,198838.04323947275
81,1141.686216961093,3856.51519279467,1.2152642058731895,90245.7934431823
59,1154.348037236783,2202.232521572929,0.968351780624756,76395.51575048729
2,9249.4297147817,2629.276932339304,0.9275268638893523,486859.7406052173
2,7355.426519071487,3336.789790736721,1.5957981963049914,409817.3404487756
92,3780.603910613374,4585.427046208582,0.9151701221986621,241325.8077445609
54,2193.801198408579,2385.894891519347,1.5720153063881313,130896.83072401532
87,5604.721461055694,4024.9260059871262,1.0759401894760678,322949.03256503
96,1048.11544768928,1707.5290607359586,1.656347606478204,69474.22147276653
97,9445.723694723296,3640.873059156261,0.7142148886740044,510017.71212853765
1,4733.336074500525,507.1073948506034,0.8074699148065183,239156.26845614694
19,4621.014597135994,4421.782460707856,1.5288674085802452,286783.1270979121
2,4515.34246823604,636.7081097950812,1.3403466802973938,241724.7724627494
53,1623.9549734898828,3707.391896431629,0.8058175139323989,116969.74356469804
44,6744.900158126439,708.1618516757775,1.8542405175902326,341715.8294479857
90,7597.0325766551805,1698.1056472730154,0.9139162211189694,401642.831716821
32,7085.128578294612,2737.410816004489,1.1316070972904506,375808.5125671615
70,2245.9194399645485,2389.724084067072,0.803431912808807,140583.63884530676
32,6209.561512320333,1363.2625157045477,1.0820414275122714,324954.4389508573
68,6125.360357550285,2002.1671026915683,1.2374701251672113,319366.696299481
55,8815.697091472439,3774.6786652743517,0.9428705817693787,477961.3627779931
75,4412.148925380823,3511.6569166084173,1.653640509794725,252775.97355377747
56,4343.373492934908,823.1656269376206,1.0908994679693707,226427.41203315379
17,6566.74352846367,3862.9212150779886,1.5942649999381506,367572.7730345461
38,6697.6538814956175,738.7064653866275,0.810608263085365,335695.3056735224
24,5223.567045932114,2943.16875094903,1.065553245189768,289152.4329744462
69,4987.53426097379,1670.2823661898578,0.5120874333433028,269055.5557765054
98,5447.329035740944,3144.605574019185,1.6379563758705675,307874.63966217404
70,8749.407695529808,1675.9777817340582,1.4388299664957263,452702.6383473326
86,5150.50211128519,4932.31086331624,1.7267349873806843,309482.4144093111
11,9459.386127728401,1893.7768267738934,1.1834161821540699,493475.6588953128
16,5536.033872366935,1588.822860535232,1.6996109655692586,292766.62579803285
97,9542.806238628022,1753.093809119057,1.4713738164064676,497284.9208160999
73,8495.487116821681,4534.127857666829,0.505419398801358,465590.6961535343
59,4261.881903542462,3362.9847290120515,0.8805414426327679,246904.9027598968
70,8772.772791669544,3788.078438393494,1.2408370283093721,468747.89519062033
80,1990.569557810037,4631.047295424577,1.4280310245679568,145853.93052040986
93,9325.42457808713,4603.426181802533,0.5983862969969558,519550.30000520713
3,6684.791635746024,3825.256309604274,1.5576198922756876,371206.04110733944
20,1489.5167367008007,1390.2099297859531,1.31530414647089,95266.19760344479
59,6798.310512857304,4295.179943037525,1.2886689602274286,381607.1185211814
36,9768.228887302805,1416.9921538597869,0.9380683371468727,497345.3740690863
19,1628.2058915316602,3843.0446634429436,1.3922346492358653,123446.16063093835
90,5992.189388020776,3585.2137994519344,0.541239334447662,337889.52547238563
67,7730.149147834351,3914.9998256320096,0.5970504957559828,437371.9054183714
19,8292.327280295782,2897.0855632121707,1.6008051308192623,439010.90209040925
20,4724.447187887163,3374.2678201214885,0.9828370138009459,271943.67521845974
96,2837.499032514187,4789.940361954149,1.0204506134367257,191938.66162410166
71,1381.0805089514545,954.8986737839671,0.8125778048846777,84056.45125568334
52,6217.535413875023,1889.81273651729,1.1684310381498983,332657.57893270295
33,5076.199632408498,3251.1065589427208,0.5779901471169504,284996.25751813257
40,9538.6995563474,4838.243585591702,0.9505448353566706,520152.161606001
39,1545.444169434188,930.0850144817052,1.2906858826665464,88564.31025543775
82,7168.558091014052,601.4714968853889,1.1984478823387055,366554.41235360934
1,1224.6959990805144,750.873193116476,1.9995044646845506,72300.51288960993
11,2542.9075903948847,735.8255890753946,1.083146978175365,133273.09557352774
92,5082.210999305507,4585.1713599983195,1.0804985888814633,301569.12108483905
57,5093.851985225814,3745.6605857022114,1.2553726661216904,284679.523191973
89,7171.304886402795,3546.9786478832525,0.7854546654068447,389045.89049553487
50,9191.917313809809,2851.5776911781427,1.814456634438737,493152.1814987166
23,6751.2894302342875,4018.7867763746835,1.3584016832966728,378923.1972524815
31,9581.815880663578,1200.4159674271586,0.7881614587991337,493631.68648905493
94,8934.540758901978,2263.735354047968,1.6901623870581985,466710.665257511
42,6260.498159777112,2705.019128439546,0.5514982567142799,336558.1350911485
99,8504.127558269445,996.8427395452682,1.9738463008781408,433451.81825811
7,6783.198492912707,2387.8116920188263,1.797724002157057,364586.00850644044
16,1707.0204783135443,1924.2580066817916,1.36945918330103,108297.08309736894
90,7665.08250933559,660.1196560705819,0.6669434941355997,388743.16045190196
60,1854.1759714061159,1115.3093122815585,0.8229091599345071,95728.56137436912
2,6346.745025127412,3938.165704253623,0.9191527554703447,358907.9268792558
1,7323.761852724059,581.1705927709,0.8615476068554164,373507.3688608895
48,1598.7484738976973,4704.139845933625,1.2462800156801686,129623.9430484726
12,3077.1518853387856,888.9108460125683,1.9168405554007217,167412.56144939392
69,9241.050090354849,4096.571423915562,1.1662588771517157,507139.2629853249
37,6546.830430096067,4543.774434245619,1.4923468522601082,379881.80635674245
32,3216.574169294784,4735.110131827012,1.5328748089682347,208628.47339504235
9,7216.117940332059,4403.646605731877,1.807371087881724,403044.1986956989
99,6370.987779655206,1793.9751774144945,0.5507319313572789,341803.4913470375
19,5514.181299261535,1998.8920910231466,1.1064950890213132,300461.0651678236
48,9785.682774892754,2419.455643745342,1.677102671129149,512649.857248111
80,7151.08399666758,1126.8351023319537,1.7223005224481693,374696.4400805751
3,4378.9699870112145,600.2260478025074,1.8909989227610169,225701.60197969346
20,8200.660888691811,4411.047264264656,1.5541915397270034,460835.9704701289
24,8961.24963629069,2993.5792229470535,0.8677309191571152,486817.89594421745
54,2126.9850356514826,3239.2532398019735,1.2584986146265673,152198.84265199344
33,2804.976800607398,4671.448136680079,0.5485179318783464,187384.2119454979
24,2946.043082150017,3493.0408015112707,1.4703925116473702,189603.79490021378
75,7220.906284478863,3608.8407695291603,1.331442817263135,401669.2419318227
72,6427.35599547955,4041.35891796534,1.5002544211419395,366816.24791195424
36,6570.9240822872935,1023.568024358317,1.8952108300813932,341283.0858678686
38,9466.959697205508,2120.729689462062,1.5309149175806473,499616.9875375838
84,7983.203795265754,4856.935674665148,0.9806748955621418,441055.26017107075
99,2151.4323206060485,4653.185351452729,0.7981049958052351,154118.88096722728
89,4127.563741826629,4478.338833395832,1.7819543102279822,248250.55845620634
99,4918.542815581621,2534.3982965253763,0.7914982149106409,267743.84045931685
25,4563.654298728445,4357.368291140626,0.7424143708930458,264727.3702493194
93,7023.777482456912,717.7814687559453,0.8099181210214637,355895.1004693927
18,9027.037929309063,1168.3284091570285,1.2632612721957601,462417.08027583477
82,3754.463171705092,2362.8546431782434,0.6862811647391853,212410.5077973511
66,5966.894227790671,2675.264300069569,1.9071774958950534,325416.6474973098
54,8104.684797222271,1685.782190843856,1.9493805608601344,427743.63142613665
35,4745.962529608144,2104.145018815044,1.9607027799244983,254251.7049495763
80,2513.0631555936625,1232.4924546141594,0.5586872072295797,128371.5361286895
61,5274.558687373734,2701.1031427215826,1.9192962897200476,293780.07804746955
41,1497.0026866872563,4072.2948179053756,1.9961223989261379,115738.66507763705
100,9481.451086020492,3476.121771475876,1.9136436640182306,508879.04638050013
33,1673.3908467547574,985.0651131449357,1.506408358644059,90257.55074727267
68,4946.110437255204,2694.1172152852223,1.5518452286127513,279102.74824240705
33,5768.931349796736,3639.408722508762,0.6833794098101715,322882.00687281886
14,9867.73449058557,2884.5288344927353,1.8114456156124437,518176.4352778805
21,2494.1964127857473,2262.5401844099706,0.5894593769431573,155824.4196189103
48,2029.883667511227,3298.6148957774517,0.9765958199264597,138133.52167503117
20,1078.3553235628922,4858.87399385124,1.9867274677222806,102703.06004822403
8,2400.1429318237206,927.085593947351,1.1334918186544929,117298.49061386134
7,2865.4568116090086,2255.072273364023,0.6967343359478881,164785.78705852703
67,6675.2284742478305,2329.7263387074304,1.9539419930736202,357341.3920636022
17,2977.361113522604,3096.3528971076694,1.976209470562604,187545.23655117996
33,1184.687332563927,1184.7857084686307,0.7805640278580716,62488.44885454443
48,8439.565109522398,1294.893634417113,1.7972057131102561,443087.9169738359
76,4290.361309035701,1784.126236990346,1.0856349892908377,234761.12044010172
59,4183.270179226605,4801.415194708338,1.0720526967300716,251354.15715666793
86,3722.311262511339,3803.488615539062,0.8940464478453525,228938.337750284
22,9778.359494317789,3477.6198576117645,0.5670654118323448,522588.2207892369
30,2531.0387557835334,4176.30959327418,0.9020134755278353,160186.0488482206
38,9084.142575579117,1074.0941101251183,0.580665357999578,462842.1052048297
51,7991.229989258992,4366.997688756883,1.886558069539945,444883.3231120117
54,1688.3195994938178,3176.747212493768,1.4925810085890927,116791.6542875602
8,9880.561913507638,2008.9805335652095,1.8299339750245873,517701.27853209496
27,3442.293671851095,4171.348650855607,1.5759360222058558,219630.51034975718
27,1887.2463432017112,4111.540404568808,0.6969303066239589,130124.26894019148
98,8463.828107131834,4305.688617725273,1.9108723051029468,466525.94414255174
21,7360.079803099299,1019.8305504814197,1.8498395804491505,375522.47544840316
30,6554.969252901107,4862.125602480992,1.0221141168515535,370329.4910709283
97,2403.8277732903985,4818.31769205379,0.6673000105275148,168248.8296083523
28,5306.465046303657,2108.613404757837,1.5562321261833107,288878.9637072878
64,8025.004241984924,796.5230819536384,1.5925419541050838,411987.33683232724
97,3732.6154432945623,1251.7505126095357,1.8452435672610608,197541.2670880079
69,3805.2084566353733,4967.738714501136,0.5789836391766199,235014.261697618
61,1028.268154433099,3033.558244272484,0.7125557570410578,78668.35314627351
48,2568.190614808416,2104.7980947172346,1.3973731893187735,140352.82619794243
19,8878.650626096509,1796.9121223251748,1.428697326305124,456240.8753343254
4,4975.718424739363,1656.462808899264,0.5504144934725095,259947.51740844196
35,9858.110493109905,3488.6874427451694,1.0953980765924876,532238.003601041
64,4561.371672164133,2387.2452418385865,1.3762425969140737,256438.3026957596
49,7436.678093022171,4844.348147158752,1.6068669997276008,431246.1676633471
17,3537.2713861425623,3577.2936379041266,0.9742260376674928,214032.98505800182
44,4274.286770268402,4064.2006597203253,1.2258552395327622,252182.08603161582
92,2716.533888318052,1817.3369686242197,1.7210823084680138,154404.1398026572
30,4123.561316494555,856.3388409888163,1.9308425958466107,214281.488951432
93,5925.137683785788,2695.202768218465,0.8454720130847683,320219.40980244265
46,9925.955928813244,1915.6169594580228,0.8795633087298443,517229.4906032042
6,6977.815417646071,1409.3742425356565,1.9097272811508132,364333.23488214315
99,2793.2135896748264,4786.889588603876,1.0938667261440254,187335.44203697695
37,1404.6529743239603,2497.9469645391364,1.5775224867811142,94056.17738746692
24,2137.2083318305954,1286.1886642195354,1.4183978430948143,123165.49014057801
93,6062.996811457427,1393.9279370651261,0.9283815196910845,314506.0881318719
46,7886.442959350897,1763.193841090673,1.4803433329370375,410234.3614079661
53,9463.772865706722,4996.923206853708,1.48334885143546,525829.9587790007
95,1142.4085479713874,1706.051752338188,1.3886647781136143,79516.0764478815
99,5704.841274056828,1979.6081206030415,0.6494912372742694,309768.73215031653
60,5237.806206008591,3466.9765759280062,1.9927577335610565,295660.6960122265
97,6904.495197781336,1822.8261938463422,1.100624691756241,357351.4091060731
63,6036.209690188078,1471.11912976862,1.4573764780954832,315365.69795022946
85,7183.352355242325,1213.867339923194,1.8286425411689289,372039.54670692526
32,6922.743262742713,1907.071992625065,1.1349327326297545,359863.7528137218
87,2053.105523721516,976.6206033294808,1.660887585208323,111213.17944629383
33,8197.461222568476,583.909638866523,1.957736637019109,422139.20007280365
67,2109.0931814469236,4120.887638006048,1.0384021403795725,147608.61210859648
18,7286.775626882234,1120.5272408655946,1.107904355349105,373062.6855578465
25,4745.30830876546,3991.8958241685905,1.8583640884948531,277700.2410449673
95,5624.656611189381,4088.941155439969,0.7394643017227744,322688.8688886969
54,9129.682129381395,2920.637868481594,0.5428922575391635,483932.30919714906
58,9008.95353826138,1893.5688124082815,1.8633335072736679,473617.93091443955
